food_id,category_l1_jp,category_l2,food_name_jp,fdc_id,food_name_en,usda_category,confidence,jp_energy_kcal,us_energy_kcal,diff_energy_kcal,jp_protein,us_protein,diff_protein,jp_fat,us_fat,diff_fat,jp_carb,us_carb,diff_carb,jp_fiber,us_fiber,diff_fiber,jp_Ca,us_Ca,diff_Ca,jp_Fe,us_Fe,diff_Fe,jp_K,us_K,diff_K,jp_Zn,us_Zn,diff_Zn,jp_vit_C,us_vit_C,diff_vit_C,jp_vit_A_RAE,us_vit_A_RAE,diff_vit_A_RAE,jp_vit_B1,us_vit_B1,diff_vit_B1,jp_vit_B2,us_vit_B2,diff_vit_B2,jp_vit_D,us_vit_D,diff_vit_D,jp_vit_B12,us_vit_B12,diff_vit_B12,jp_salt_eq,us_salt_eq,diff_salt_eq
11287,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　むね　皮つき　焼き,171476,"Chicken, broilers or fryers, breast, meat and skin, cooked, fried, flour",Poultry Products,high,215.0,222,7.0,34.7,31.8,-2.9,8.4,8.87,0.47,0.1,1.64,1.54,0.0,0.1,0.1,6.0,16.0,10.0,0.4,1.19,0.79,510.0,259,-251.0,1.0,1.1,0.1,3.0,0.0,-3.0,0.0,15.0,15.0,0.12,0.082,-0.038,0.17,0.131,-0.039,0.1,,,0.4,0.34,-0.06,0.2,0.193,-0.007
11289,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　から揚げ,172386,"Chicken, broilers or fryers, thigh, meat and skin, cooked, fried, batter",Poultry Products,high,307.0,277,-30.0,24.2,21.6,-2.6,17.2,16.5,-0.7,14.3,9.08,-5.22,0.8,0.3,-0.5,11.0,18.0,7.0,1.0,1.45,0.45,430.0,192,-238.0,2.1,2.04,-0.06,2.0,0.0,-2.0,6.0,29.0,23.0,0.12,0.119,-0.001,0.23,0.227,-0.003,0.2,,,0.3,0.28,-0.02,2.5,0.732,-1.768
11290,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　から揚げ,171508,"Chicken, wing, frozen, glazed, barbecue flavored, heated (microwave)",Poultry Products,high,249.0,248,-1.0,25.4,25.3,-0.1,10.5,13.9,3.4,14.7,3.84,-10.86,0.9,0.9,0.0,12.0,38.0,26.0,1.0,2.74,1.74,440.0,254,-186.0,2.3,1.55,-0.75,2.0,0.5,-1.5,7.0,20.0,13.0,0.15,0.081,-0.069,0.25,0.296,0.046,0.2,,,0.4,0.48,0.08,2.7,2.126,-0.574
11291,肉類,鳥肉類,＜鳥肉類＞　にわとり　［二次品目］　ひき肉　焼き,171450,"Chicken, broilers or fryers, meat and skin, cooked, roasted",Poultry Products,high,235.0,239,4.0,27.5,27.3,-0.2,13.7,13.6,-0.1,0.0,,,0.0,0.0,0.0,19.0,15.0,-4.0,1.4,1.26,-0.14,400.0,223,-177.0,1.8,1.94,0.14,1.0,0.0,-1.0,0.0,48.0,48.0,0.14,0.063,-0.077,0.26,0.168,-0.092,0.2,0.0,-0.2,0.4,0.3,-0.1,0.2,0.208,0.008
11292,肉類,鳥肉類,＜鳥肉類＞　にわとり　［その他］　チキンナゲット,171512,"Chicken patty, frozen, uncooked",Poultry Products,high,235.0,292,57.0,15.5,14.3,-1.2,12.3,20.0,7.7,13.9,13.6,-0.3,1.2,1.2,0.0,48.0,20.0,-28.0,0.6,0.93,0.33,260.0,248,-12.0,0.6,0.94,0.34,1.0,0.0,-1.0,100.0,11.0,-89.0,0.08,0.073,-0.007,0.09,0.054,-0.036,0.2,,,0.1,0.23,0.13,1.6,1.316,-0.284
11300,肉類,鳥肉類,＜鳥肉類＞　にわとり　［若どり・副品目］　ささみ　フライ,171460,"Chicken, broilers or fryers, light meat, meat and skin, cooked, fried, flour",Poultry Products,high,246.0,246,0.0,26.8,30.4,3.6,12.2,12.1,-0.1,7.5,1.82,-5.68,,0.1,,14.0,16.0,2.0,0.4,1.21,0.81,440.0,239,-201.0,0.8,1.26,0.46,2.0,0.0,-2.0,4.0,20.0,16.0,0.09,0.076,-0.014,0.15,0.133,-0.017,,0.1,,0.1,0.33,0.23,0.2,0.196,-0.004
11302,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　かた　赤肉　焼き,174019,"Beef, chuck, clod roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",Beef Products,high,175.0,172,-3.0,26.9,26.8,-0.1,6.7,6.34,-0.36,0.8,,,0.0,0.0,0.0,4.0,7.0,3.0,3.1,3.2,0.1,380.0,385,5.0,6.3,6.39,0.09,1.0,0.0,-1.0,,0.0,,0.12,0.09,-0.03,0.3,0.252,-0.048,0.1,,,3.3,3.07,-0.23,0.2,0.188,-0.012
11308,肉類,畜肉類,＜畜肉類＞　ぶた　［ソーセージ類］　ウインナーソーセージ　フライ,173876,"Pork sausage, link/patty, fully cooked, unheated",Sausages and Luncheon Meats,high,376.0,392,16.0,12.8,13.5,0.7,33.8,37.2,3.4,0.0,0.69,0.69,,0.0,,9.0,16.0,7.0,0.6,0.92,0.32,180.0,211,31.0,1.4,1.45,0.05,30.0,0.0,-30.0,,21.0,,0.35,0.241,-0.109,0.13,0.178,0.048,0.3,1.2,0.9,0.6,0.76,0.16,1.9,2.057,0.157
11310,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　かた　脂身つき　焼き,169513,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, cooked, roasted",Beef Products,high,322.0,323,1.0,23.0,22.8,-0.2,,25.0,,0.1,,,0.0,0.0,0.0,4.0,13.0,9.0,2.8,2.44,-0.36,290.0,328,38.0,5.8,5.0,-0.8,0.0,0.0,0.0,1.0,0.0,-1.0,,0.06,,0.01,0.16,0.15,0.0,,,4.0,2.9,-1.1,0.1,0.163,0.063
13002,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（液状乳類）　生乳　ホルスタイン種,171266,"Milk, producer, fluid, 3.7% milkfat",Dairy and Egg Products,high,63.0,64.0,1.0,3.2,3.28,0.08,3.8,3.66,-0.14,4.7,4.65,-0.05,0.0,0.0,0.0,110.0,119,9.0,,0.05,,140.0,151,11.0,0.4,0.38,-0.02,1.0,1.5,0.5,8.0,33.0,25.0,0.04,0.038,-0.002,0.15,0.161,0.011,,,,0.3,0.36,0.06,0.1,0.124,0.024
13003,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（液状乳類）　普通牛乳,172217,"Milk, whole, 3.25% milkfat, without added vitamin A and vitamin D",Dairy and Egg Products,high,61.0,61.0,0.0,3.3,3.15,-0.15,3.5,3.27,-0.23,4.7,4.78,0.08,0.0,0.0,0.0,110.0,113,3.0,0.02,0.03,0.01,150.0,132,-18.0,0.4,0.37,-0.03,1.0,0.0,-1.0,6.0,46.0,40.0,0.04,0.046,0.006,0.15,0.169,0.019,0.3,0.1,-0.2,0.3,0.45,0.15,0.1,0.109,0.009
13005,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（液状乳類）　加工乳　低脂肪,170873,"Milk, lowfat, fluid, 1% milkfat, with added nonfat milk solids, vitamin A and vitamin D",Dairy and Egg Products,high,42.0,43.0,1.0,3.8,3.48,-0.32,1.0,0.97,-0.03,5.1,4.97,-0.13,0.0,0.0,0.0,130.0,128,-2.0,0.1,0.05,-0.05,190.0,162,-28.0,0.4,0.4,0.0,,1.0,,3.0,59.0,56.0,0.04,0.04,0.0,0.18,0.173,-0.007,,1.0,,0.4,0.38,-0.02,0.2,0.132,-0.068
13006,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（液状乳類）　脱脂乳,171270,"Milk, nonfat, fluid, with added nonfat milk solids, vitamin A and vitamin D (fat free or skim)",Dairy and Egg Products,high,31.0,37.0,6.0,3.4,3.57,0.17,0.1,0.25,0.15,4.8,5.02,0.22,0.0,0.0,0.0,100.0,129,29.0,0.1,0.05,-0.05,150.0,171,21.0,0.4,0.41,0.01,2.0,1.0,-1.0,0.0,64.0,64.0,0.04,0.041,0.001,0.15,0.175,0.025,,1.2,,0.6,0.39,-0.21,0.1,0.135,0.035
13010,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（粉乳類）　脱脂粉乳,172195,"Milk, dry, nonfat, regular, with added vitamin A and vitamin D",Dairy and Egg Products,high,354.0,362,8.0,34.0,36.2,2.2,0.7,0.77,0.07,50.3,52.0,1.7,0.0,0.0,0.0,1100.0,1260.0,160.0,0.5,0.32,-0.18,1800.0,1790.0,-10.0,3.9,4.08,0.18,5.0,6.8,1.8,,653,,0.3,0.415,0.115,1.6,1.55,-0.05,,11.0,,1.8,4.03,2.23,1.4,1.359,-0.041
13012,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（練乳類）　無糖練乳,171302,"Milk, evaporated, 2% fat, with added vitamin A and vitamin D",Dairy and Egg Products,high,135.0,107,-28.0,6.8,6.67,-0.13,7.5,2.0,-5.5,11.3,15.7,4.4,0.0,0.0,0.0,270.0,267,-3.0,0.2,0.19,-0.01,330.0,303,-27.0,1.0,0.77,-0.23,,16.0,,18.0,56.0,38.0,0.06,0.047,-0.013,0.35,0.316,-0.034,,4.0,,0.1,0.16,0.06,0.4,0.254,-0.146
13013,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（練乳類）　加糖練乳,171275,"Milk, canned, condensed, sweetened",Dairy and Egg Products,high,314.0,321,7.0,7.7,7.91,0.21,8.4,8.7,0.3,55.9,54.4,-1.5,0.0,0.0,0.0,260.0,284,24.0,0.1,0.19,0.09,400.0,371,-29.0,0.8,0.94,0.14,2.0,2.6,0.6,20.0,74.0,54.0,0.08,0.09,0.01,0.37,0.416,0.046,0.1,0.2,0.1,0.7,0.44,-0.26,0.2,0.323,0.123
13018,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪,170868,"Dessert topping, semi solid, frozen",Dairy and Egg Products,high,394.0,318,-76.0,4.0,1.25,-2.75,36.7,25.3,-11.4,13.2,23.0,9.8,0.0,0.0,0.0,42.0,6.0,-36.0,0.1,0.12,0.02,69.0,18.0,-51.0,0.3,0.03,-0.27,,0.0,,96.0,7.0,-89.0,0.01,0.0,-0.01,0.06,0.0,-0.06,0.2,0.0,-0.2,0.1,0.0,-0.1,0.3,0.064,-0.236
13021,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪,171262,"Cream substitute, liquid, with lauric acid oil and sodium caseinate",Dairy and Egg Products,high,227.0,136,-91.0,4.8,1.0,-3.8,21.2,9.97,-11.23,1.8,11.4,9.6,0.0,0.0,0.0,26.0,9.0,-17.0,0.1,0.03,-0.07,50.0,191,141.0,0.3,0.02,-0.28,,0.0,,24.0,4.0,-20.0,0.01,0.0,-0.01,0.04,0.0,-0.04,0.1,,,0.1,0.0,-0.1,0.4,0.201,-0.199
13022,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪,170867,"Dessert topping, pressurized",Dairy and Egg Products,high,244.0,264,20.0,4.3,0.98,-3.32,24.6,22.3,-2.3,1.9,16.1,14.2,0.0,0.0,0.0,21.0,5.0,-16.0,0.1,0.02,-0.08,45.0,19.0,-26.0,0.3,0.01,-0.29,,0.0,,25.0,4.0,-21.0,0.0,0.0,0.0,0.03,0.0,-0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.157,-0.243
13023,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪,172214,"Cream substitute, flavored, powdered",Dairy and Egg Products,high,504.0,482,-22.0,7.6,0.68,-6.92,24.4,21.5,-2.9,60.6,75.4,14.8,0.0,1.2,1.2,87.0,5.0,-82.0,0.0,0.63,0.63,360.0,90.0,-270.0,0.4,0.23,-0.17,0.0,0.0,0.0,100.0,0.0,-100.0,0.02,0.004,-0.016,0.65,0.027,-0.623,0.2,0.0,-0.2,0.2,0.0,-0.2,0.9,0.312,-0.588
13024,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪,170865,"Dessert topping, powdered",Dairy and Egg Products,high,542.0,577,35.0,2.1,4.9,2.8,32.8,39.9,7.1,29.0,52.5,23.5,0.0,0.0,0.0,120.0,17.0,-103.0,0.1,0.03,-0.07,220.0,166,-54.0,0.2,0.08,-0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.31,-1.49
13026,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖,172220,"Yogurt, vanilla or lemon flavor, nonfat milk, sweetened with low-calorie sweetener, fortified with vitamin D",Dairy and Egg Products,high,65.0,43.0,-22.0,4.3,3.86,-0.44,0.2,0.18,-0.02,11.7,7.5,-4.2,0.0,0.0,0.0,120.0,143,23.0,0.1,0.12,0.02,150.0,177,27.0,0.4,0.67,0.27,,1.1,,0.0,2.0,2.0,0.03,0.034,0.004,0.15,0.162,0.012,,1.2,,0.3,0.43,0.13,0.2,0.15,-0.05
13027,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖,170881,"Milk, chocolate, lowfat, with added vitamin A and vitamin D",Dairy and Egg Products,high,64.0,64.0,0.0,2.9,3.46,0.56,0.5,1.11,0.61,10.5,10.2,-0.3,0.0,0.1,0.1,110.0,129,19.0,0.1,0.23,0.13,130.0,172,42.0,,0.43,,,0.4,,1.0,52.0,51.0,0.01,0.031,0.021,0.12,0.247,0.127,,1.1,,0.2,0.23,0.03,0.1,0.165,0.065
13029,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品,171301,"Kefir, lowfat, strawberry, LIFEWAY",Dairy and Egg Products,medium,217.0,261,44.0,1.5,3.39,1.89,0.1,0.9,0.8,,10.2,,0.0,0.0,0.0,55.0,119,64.0,0.1,0.04,-0.06,60.0,154,94.0,0.2,0.44,0.24,0.0,1.5,1.5,0.0,178,178.0,0.02,0.03,0.01,0.08,0.21,0.13,,1.1,,,0.31,,0.0,0.094,0.094
13031,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エダム,173419,"Cheese, edam",Dairy and Egg Products,high,321.0,357,36.0,28.9,25.0,-3.9,22.6,28.6,6.0,0.0,1.43,1.43,0.0,0.0,0.0,660.0,731,71.0,0.3,0.44,0.14,65.0,188,123.0,4.6,3.75,-0.85,0.0,0.0,0.0,150.0,243,93.0,0.04,0.037,-0.003,0.42,0.389,-0.031,0.2,0.5,0.3,2.8,1.54,-1.26,2.0,2.471,0.471
13032,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　エメンタール,171242,"Cheese, gruyere",Dairy and Egg Products,high,398.0,413,15.0,27.3,29.8,2.5,29.5,32.3,2.8,0.0,0.36,0.36,0.0,0.0,0.0,1200.0,1010.0,-190.0,0.3,0.17,-0.13,110.0,81.0,-29.0,4.3,3.9,-0.4,0.0,0.0,0.0,180.0,271,91.0,0.02,0.06,0.04,0.48,0.279,-0.201,0.1,0.6,0.5,1.0,1.6,0.6,1.3,1.814,0.514
13033,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カテージ,172179,"Cheese, cottage, creamed, large or small curd",Dairy and Egg Products,high,99.0,98.0,-1.0,13.3,11.1,-2.2,4.1,4.3,0.2,0.5,3.38,2.88,0.0,0.0,0.0,55.0,83.0,28.0,0.1,0.07,-0.03,50.0,104,54.0,0.5,0.4,-0.1,0.0,0.0,0.0,20.0,37.0,17.0,0.02,0.027,0.007,0.15,0.163,0.013,0.0,0.1,0.1,1.0,0.43,-0.57,1.0,0.8,-0.2
13034,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　カマンベール,172178,"Cheese, camembert",Dairy and Egg Products,high,291.0,300,9.0,19.1,19.8,0.7,22.5,24.3,1.8,0.0,0.46,0.46,0.0,0.0,0.0,460.0,388,-72.0,0.2,0.33,0.13,120.0,187,67.0,2.8,2.38,-0.42,0.0,0.0,0.0,140.0,241,101.0,0.03,0.028,-0.002,0.48,0.488,0.008,0.2,0.4,0.2,1.3,1.3,0.0,2.0,2.139,0.139
13035,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　クリーム,173418,"Cheese, cream",Dairy and Egg Products,high,313.0,350,37.0,8.2,6.15,-2.05,30.1,34.4,4.3,2.5,5.52,3.02,0.0,0.0,0.0,70.0,97.0,27.0,0.1,0.11,0.01,70.0,132,62.0,0.7,0.5,-0.2,0.0,0.0,0.0,170.0,308,138.0,0.03,0.023,-0.007,0.22,0.23,0.01,0.2,0.0,-0.2,0.1,0.22,0.12,0.7,0.798,0.098
13037,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　チェダー,170899,"Cheese, cheddar, sharp, sliced",Dairy and Egg Products,high,390.0,410,20.0,25.7,24.2,-1.5,32.1,33.8,1.7,0.4,2.13,1.73,0.0,0.0,0.0,740.0,711,-29.0,0.3,0.16,-0.14,85.0,76.0,-9.0,4.0,3.74,-0.26,0.0,0.0,0.0,210.0,263,53.0,0.04,0.027,-0.013,0.45,0.434,-0.016,0.0,1.0,1.0,1.9,0.88,-1.02,2.0,1.636,-0.364
13038,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　パルメザン,173431,"Cheese, parmesan, shredded",Dairy and Egg Products,high,445.0,415,-30.0,44.0,37.9,-6.1,27.6,27.3,-0.3,0.0,3.41,3.41,0.0,0.0,0.0,1300.0,1250.0,-50.0,0.4,0.87,0.47,120.0,97.0,-23.0,7.3,3.19,-4.11,0.0,0.0,0.0,120.0,229,109.0,0.05,0.041,-0.009,0.68,0.352,-0.328,0.2,0.5,0.3,2.5,1.4,-1.1,3.8,4.318,0.518
13039,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　ブルー,171250,"Cheese, roquefort",Dairy and Egg Products,high,326.0,369,43.0,18.8,21.5,2.7,26.1,30.6,4.5,0.0,2.0,2.0,0.0,0.0,0.0,590.0,662,72.0,0.3,0.56,0.26,120.0,91.0,-29.0,2.5,2.08,-0.42,0.0,0.0,0.0,170.0,294,124.0,0.03,0.04,0.01,0.42,0.586,0.166,0.3,,,1.1,0.64,-0.46,3.8,4.597,0.797
13040,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　プロセスチーズ,170855,"Cheese, pasteurized process, swiss",Dairy and Egg Products,high,313.0,334,21.0,22.7,24.7,2.0,24.7,25.0,0.3,0.1,2.1,2.0,0.0,0.0,0.0,630.0,772,142.0,0.3,0.61,0.31,60.0,216,156.0,3.2,3.61,0.41,0.0,0.0,0.0,230.0,198,-32.0,0.03,0.014,-0.016,0.38,0.276,-0.104,,0.5,,3.2,1.23,-1.97,2.8,3.48,0.68
13041,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　チーズスプレッド,171254,"Cheese spread, pasteurized process, American",Dairy and Egg Products,high,284.0,290,6.0,15.9,16.4,0.5,23.1,21.2,-1.9,,8.73,,0.0,0.0,0.0,460.0,562,102.0,0.2,0.33,0.13,50.0,242,192.0,1.6,2.59,0.99,0.0,0.0,0.0,150.0,173,23.0,0.02,0.048,0.028,0.35,0.431,0.081,0.3,0.4,0.1,0.5,0.4,-0.1,2.5,4.115,1.615
13043,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,170908,"Yogurt, frozen, flavors other than chocolate, lowfat",Dairy and Egg Products,high,178.0,139,-39.0,3.9,8.0,4.1,7.7,2.5,-5.2,18.0,21.0,3.0,0.1,0.0,-0.1,140.0,200,60.0,0.1,,,190.0,108,-82.0,0.4,0.19,-0.21,,0.0,,30.0,34.0,4.0,0.06,0.028,-0.032,0.2,0.125,-0.075,0.1,0.0,-0.1,0.2,0.05,-0.15,0.3,0.114,-0.186
13045,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,167687,"Whipped topping, frozen, low fat",Dairy and Egg Products,high,217.0,224,7.0,3.1,3.0,-0.1,14.1,13.1,-1.0,20.9,23.6,2.7,0.1,0.0,-0.1,95.0,71.0,-24.0,0.1,0.1,0.0,150.0,101,-49.0,0.4,0.1,-0.3,,0.0,,0.0,4.0,4.0,0.03,0.02,-0.01,0.15,0.09,-0.06,,0.0,,0.2,0.2,0.0,0.2,0.183,-0.017
13052,乳類,その他,＜その他＞　やぎ乳,171278,"Milk, goat, fluid, with added vitamin D",Dairy and Egg Products,high,57.0,69.0,12.0,3.1,3.56,0.46,3.2,4.14,0.94,4.8,4.45,-0.35,0.0,0.0,0.0,120.0,134,14.0,0.1,0.05,-0.05,220.0,204,-16.0,0.3,0.3,0.0,1.0,1.3,0.3,0.0,57.0,57.0,0.04,0.048,0.008,0.14,0.138,-0.002,0.0,1.3,1.3,0.0,0.07,0.07,0.1,0.127,0.027
13056,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　モッツァレラ,170845,"Cheese, mozzarella, whole milk",Dairy and Egg Products,high,269.0,299,30.0,18.4,22.2,3.8,,22.1,,0.0,2.4,2.4,0.0,0.0,0.0,330.0,505,175.0,0.1,0.44,0.34,20.0,76.0,56.0,2.8,2.92,0.12,,0.0,,,179,,0.01,0.03,0.02,0.19,0.283,0.093,0.2,0.4,0.2,1.6,2.28,0.68,0.2,1.234,1.034
13058,乳類,牛乳及び乳製品,＜牛乳及び乳製品＞　（チーズ類）　ナチュラルチーズ　リコッタ,746766,"Cheese, ricotta, whole milk",Dairy and Egg Products,high,159.0,157,-2.0,7.1,7.81,0.71,,11.0,,,6.86,,0.0,,,340.0,224,-116.0,0.1,0.1,0.0,210.0,230,20.0,0.3,0.56,0.26,,,,,127,,0.04,0.043,0.003,0.21,0.327,0.117,0.0,,,0.2,0.78,0.58,0.4,0.267,-0.133
14005,油脂類,植物油脂類,（植物油脂類）　大豆油,172370,"Oil, vegetable, soybean, refined",Fats and Oils,high,885.0,884,-1.0,0.0,,,97.0,100,3.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.02,0.02,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,
14007,油脂類,植物油脂類,（植物油脂類）　とうもろこし油,169867,"Oil, corn and canola",Fats and Oils,high,884.0,884,0.0,0.0,,,96.8,100,3.2,,,,0.0,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14008,油脂類,植物油脂類,（植物油脂類）　なたね油,172336,"Oil, canola",Fats and Oils,high,887.0,884,-3.0,0.0,,,97.5,100,2.5,,,,0.0,0.0,0.0,,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14011,油脂類,植物油脂類,（植物油脂類）　ひまわり油　ハイリノール,171025,"Oil, sunflower, linoleic, (approx. 65%)",Fats and Oils,high,899.0,884,-15.0,0.0,,,99.9,100,0.1,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14012,油脂類,植物油脂類,（植物油脂類）　綿実油,171441,"Oil, industrial, cottonseed, fully hydrogenated",Fats and Oils,high,883.0,884,1.0,0.0,,,96.6,100,3.4,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14013,油脂類,植物油脂類,（植物油脂類）　やし油,171412,"Oil, coconut",Fats and Oils,high,889.0,892,3.0,0.0,,,97.7,99.1,1.4,,,,0.0,0.0,0.0,,1.0,,0.0,0.05,0.05,0.0,,,,0.02,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
14021,油脂類,マーガリン類,（マーガリン類）　ファットスプレッド,172371,"Margarine-like spread, SMART BALANCE Regular Buttery Spread with flax oil",Fats and Oils,high,579.0,583,4.0,0.2,0.14,-0.06,64.1,64.6,0.5,0.6,0.14,-0.46,0.0,0.0,0.0,8.0,,,,,,17.0,28.0,11.0,,,,0.0,,,380.0,,,0.02,,,0.02,,,1.1,,,0.0,,,1.1,1.641,0.541
14022,油脂類,その他,（その他）　ショートニング　家庭用,172332,Shortening household soybean (hydrogenated) and palm,Fats and Oils,high,889.0,884,-5.0,0.0,,,97.8,100,2.2,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,
14029,油脂類,マーガリン類,（マーガリン類）　マーガリン　業務用　有塩,172369,"Margarine, industrial, soy and partially hydrogenated soy oil, use for baking, sauces and candy",Fats and Oils,high,740.0,714,-26.0,0.3,0.18,-0.12,80.3,80.0,-0.3,,0.71,,0.0,0.0,0.0,14.0,3.0,-11.0,,0.12,,27.0,18.0,-9.0,0.1,0.11,0.01,0.0,,,290.0,,,0.01,0.012,0.002,0.03,0.0,-0.03,11.0,,,0.0,0.21,0.21,1.3,2.25,0.95
14030,油脂類,その他,（その他）　ショートニング　業務用　製菓,172334,"Shortening, confectionery, fractionated palm",Fats and Oils,high,881.0,884,3.0,0.0,,,96.3,100,3.7,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,
14031,油脂類,その他,（その他）　ショートニング　業務用　フライ,172331,"Shortening frying (heavy duty), palm (hydrogenated)",Fats and Oils,high,886.0,884,-2.0,0.0,,,97.3,100,2.7,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,0.0,0.0,0.0,0.0,,
15006,菓子類,和生菓子・和半生菓子類,＜和生菓子・和半生菓子類＞　ういろう　白,167738,"Pie fillings, blueberry, canned",Sweets,medium,181.0,181,0.0,1.0,0.41,-0.59,0.1,0.2,0.1,46.8,44.4,-2.4,0.1,2.6,2.5,2.0,27.0,25.0,0.2,0.8,0.6,17.0,115,98.0,0.2,0.1,-0.1,0.0,0.7,0.7,0.0,1.0,1.0,0.02,0.023,0.003,,0.034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03
